animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_name,album_file,album_base64,album_update,cDate,shelter_address,shelter_tel,
10603201701043,0301A24-8,17,75,高雄市壽山站動物保護教育園區,狗,M,SMALL,黃,CHILD,F,N,鼓山區維也納,,OPEN,,,2017-03-20,2999-12-31,2017-08-19 22:22:55,2017-03-20 14:56:56,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/9c29ae263dc2b4a15d2aa82f08e0a8dd.jpg,,,2017/8/20 上午 12:02:50,高雄市鼓山區萬壽路350號,07-5519059,
10608071002002,10607230004,10,67,,狗,F,MEDIUM,其他黑嘴黃,CHILD,T,N,,,OPEN,我在西區"狗仔衫精誠店"等待主人的愛心認養喔！聯絡電話：04-23100666 台中市西區精誠路166號,,2017-08-07,2999-12-31,2017-08-19 22:22:44,2017-08-07 08:29:30,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/9594ae63dda53d9594fe903cd96a966a.png,,,2017/8/20 上午 12:03:31,臺中市南屯區中台路601號,04-23850976,
10605030201006,106050309,2,49,臺北市,狗,F,MINI,黑白,CHILD,F,N,承德路7段,,OPEN,,23788,2017-05-19,2999-12-31,2017-08-19 22:22:43,2017-05-03 14:59:36,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/ba4beb445e5fa17870457bce9f55d696.jpg,,,2017/8/20 上午 12:03:15,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10608071002005,10607230007,10,67,,狗,F,MEDIUM,黃色,CHILD,T,N,,,OPEN,我在西屯區"愛美狗寵物用品店"等待愛心認養喔！聯絡電話：04-23149230 台中市西屯區漢口路一段22號,,2017-08-07,2999-12-31,2017-08-19 22:22:29,2017-08-07 15:49:04,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/3ecf18a3abf0b6586e7e0b10c0ec41ee.PNG,,,2017/8/20 上午 12:03:31,臺中市南屯區中台路601號,04-23850976,
10603211005001,10602230017,10,91,中途動物醫院,狗,M,MEDIUM,棕色,CHILD,T,N,,,OPEN,我在北屯區 聖心犬貓動物醫院開放認養 歡迎來電詢問04-22382896,,2017-03-21,2999-12-31,2017-08-19 22:22:25,2017-03-21 15:42:04,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/1d6ad92b2a1ff590abf3005163a8894c.png,,,2017/8/20 上午 12:02:51,,,
10303200201005,103031605,2,49,臺北市,狗,M,MEDIUM,黑,ADULT,F,N,林森南路、青島東路交叉口,,OPEN,多處外傷,,2014-03-20,2999-12-31,2017-08-19 22:22:24,2014-03-20 11:26:13,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1395286055_49_110f782f7950d7be8b8c40a0a97461d7.jpg,,,2017/8/19 下午 11:59:21,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10603010201003,106022802,2,49,臺北市,狗,F,MEDIUM,虎斑,ADULT,T,N,舊宗路1段30巷,,OPEN,我是斑斑 我是個害羞的女生 個性比較內向 但我不會兇兇哦 相信多些互動就能拉近我們的距離 請來動物之家看看我吧！,23157,2017-03-22,2999-12-31,2017-08-19 22:22:10,2017-03-01 11:39:58,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/496b9bde41fa1815c67a5315b7bd8aaa.jpg,,,2017/8/20 上午 12:02:52,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10605051701009,0503C4-1,17,75,高雄市壽山站動物保護教育園區,貓,F,BIG,黃,ADULT,N,N,鼓山區鼓山二路,,OPEN,,,2017-05-05,2999-12-31,2017-08-19 22:22:03,2017-05-05 08:52:19,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/2c9f116f1d964907b0059325b6deab79.jpg,,,2017/8/20 上午 12:03:09,高雄市鼓山區萬壽路350號,07-5519059,
10605051701018,0502C1-4,17,75,高雄市壽山站動物保護教育園區,貓,F,SMALL,黃,CHILD,N,N,大寮區江山路,,OPEN,,,2017-05-05,2999-12-31,2017-08-19 22:21:48,2017-05-05 09:15:51,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/4b232c940209d2bf5ab7343b05cd38b0.jpg,,,2017/8/20 上午 12:03:09,高雄市鼓山區萬壽路350號,07-5519059,
10605051701019,0429F5,17,75,高雄市壽山站動物保護教育園區,貓,F,SMALL,虎斑,CHILD,F,N,鳳山區南京路,,OPEN,,,2017-05-05,2999-12-31,2017-08-19 22:21:36,2017-05-05 09:21:51,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/13ae2ef684ff5aefd7ac9c9544203822.jpg,,,2017/8/20 上午 12:03:09,高雄市鼓山區萬壽路350號,07-5519059,
10605191005004,10605040007,10,91,中途動物醫院,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在西屯區"福樂動物醫院"等待愛心認養喔!歡迎來跟我互動或是打電話詢問，聯絡電話:04-23207030,,2017-05-25,2999-12-31,2017-08-19 22:21:35,2017-05-19 09:22:03,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/34120b17916016d797b5056b59bf9288.png,,,2017/8/20 上午 12:03:17,,,
10412251501003,嘉義2015122503,15,71,嘉義市流浪動物收容所,狗,F,SMALL,黃色,CHILD,N,N,後厝,,OPEN,,,2015-12-25,2999-12-31,2017-08-19 22:21:28,2015-12-25 17:03:22,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/1451034821_71_32660c5ab20bbdd3d1beffb5c974efbe.jpg,,,2017/8/20 上午 12:00:43,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
10603221005009,10602230016,10,91,中途動物醫院,狗,M,MEDIUM,黃色,CHILD,T,N,,,OPEN,我在北區東南動物醫院開放認養，聯絡電話04-22960753,,2017-03-22,2999-12-31,2017-08-19 22:21:24,2017-03-22 14:44:30,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/4f115bf252b851eb82188c3806968a8e.png,,,2017/8/20 上午 12:02:52,,,
10605051702016,042404,17,76,高雄市燕巢站動物保護教育園區,貓,F,SMALL,虎斑,CHILD,F,N,梓官區大窄路  4/24回壽山@貓4下,,OPEN,,,2017-05-05,2999-12-31,2017-08-19 22:21:22,2017-05-05 09:40:24,高雄市燕巢動物保護關愛園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/76/6fc8266086ef6771362183b0892b1f48.jpg,,,2017/8/20 上午 12:03:09,高雄市燕巢區師大路98號,07-6051002,
10311171401004,10311171401004,14,72,嘉義縣流浪犬中途之家,狗,M,SMALL,棕色,,N,N,,,OPEN,,,2014-11-17,2999-12-31,2017-08-19 22:21:16,2014-11-17 09:12:39,嘉義縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/72/c6cb78bce392b4bac89a80d80fe696aa.jpg,,,2017/8/19 下午 11:59:53,嘉義縣民雄鄉松山村後山仔37~1號。,05-3620025辦公室；05-2724721中途之家,
10608111301011,106-E075D,13,89,志成動物醫院,狗,F,SMALL,黑色,CHILD,F,N,防疫所,,OPEN,,,2017-08-11,2017-08-23,2017-08-19 22:21:09,2017-08-11 09:04:28,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1502441420_89_f35ef15dd770c02bebb00269cfd655f5.JPG,,,2017/8/20 上午 12:03:32,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10605151701011,0512C4-2,17,75,高雄市壽山站動物保護教育園區,貓,F,SMALL,虎斑,CHILD,F,N,前鎮區鎮榮街,,OPEN,,,2017-05-15,2999-12-31,2017-08-19 22:21:05,2017-05-15 16:20:54,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/491aaa22426b84ffb3dd0316a9189098.jpg,,,2017/8/20 上午 12:03:13,高雄市鼓山區萬壽路350號,07-5519059,
10605151701012,0512C4-5,17,75,高雄市壽山站動物保護教育園區,貓,F,SMALL,虎斑,CHILD,F,N,鼓山區平和里,,OPEN,,,2017-05-15,2999-12-31,2017-08-19 22:20:56,2017-05-15 16:29:46,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/ac67d7223102d7cda2c1c84caf4f3713.jpg,,,2017/8/20 上午 12:03:13,高雄市鼓山區萬壽路350號,07-5519059,
10608111301024,106-K036D,13,89,國際犬貓診所,狗,F,SMALL,虎斑,CHILD,F,N,虎尾鎮下溪里,,OPEN,,,2017-08-11,2017-08-23,2017-08-19 22:20:39,2017-08-11 14:35:52,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1502441459_89_5df9d2de25b1ef4e1cb3173ac5cb0816.JPG,,,2017/8/20 上午 12:03:32,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10404160311001,10404160311001,3,60,新北市三芝動物之家,狗,F,MEDIUM,黑色,ADULT,N,N,金山區金山高中附近,,OPEN,,,2015-05-08,2999-12-31,2017-08-19 22:20:30,2015-04-16 10:42:56,新北市三芝區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/60/9ff5d0d199fa6e7b6ad2a3658ce3fe85.JPG,,,2017/8/20 上午 12:00:05,新北市三芝區中山路一段32號,02-26365436,
10606010601005,20170531005,6,61,,狗,M,MINI,黃,CHILD,F,N,新屋區,,OPEN,,,2017-06-01,2999-12-31,2017-08-19 22:20:30,2017-06-01 17:35:05,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/85770f54876f535d855efd97ad96242e.jpg,,,2017/8/20 上午 12:03:20,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10606121701001,0610C4-2,17,75,高雄市壽山站動物保護教育園區,貓,F,SMALL,黃,CHILD,N,N,旗山區延平一路,,OPEN,,,2017-06-12,2999-12-31,2017-08-19 22:20:24,2017-06-12 09:17:46,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/83f255aa68b8283cd6fbd6580dbcc4ce.jpg,,,2017/8/20 上午 12:03:23,高雄市鼓山區萬壽路350號,07-5519059,
10606010601007,20170531007,6,61,,狗,F,MINI,黃,CHILD,F,N,新屋區,,OPEN,,,2017-06-01,2999-12-31,2017-08-19 22:20:23,2017-06-01 17:35:05,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/b32a703565a3967a6544cebe980debb5.jpg,,,2017/8/20 上午 12:03:20,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10606010601008,20170531008,6,61,,狗,F,MINI,白,CHILD,F,N,新屋區,,OPEN,,,2017-06-01,2999-12-31,2017-08-19 22:20:17,2017-06-01 17:35:05,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/dad135a37d42e36fffbe169757a55a37.jpg,,,2017/8/20 上午 12:03:20,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10606121701002,0608D7,17,75,高雄市壽山站動物保護教育園區,貓,M,SMALL,虎斑,CHILD,N,N,鼓山區裕誠路,,OPEN,,,2017-06-12,2999-12-31,2017-08-19 22:20:09,2017-06-12 09:18:02,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/01ffca808b548b7f9ea29367699bafd2.jpg,,,2017/8/20 上午 12:03:23,高雄市鼓山區萬壽路350號,07-5519059,
10603301005001,10603130017,10,91,中途動物醫院,貓,F,SMALL,黑白,ADULT,T,N,,,OPEN,我在北屯區"宏典動物醫院"開放認養中，歡迎來電：04-22416645,,2017-03-30,2999-12-31,2017-08-19 22:20:05,2017-03-30 15:38:40,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/b8e8b63ade37b320a3ab6bc5cf2d26a9.png,,,2017/8/20 上午 12:02:53,,,
10606021002001,10605010002,10,67,南屯園區,狗,F,MEDIUM,黑白,ADULT,T,N,,,OPEN,*認養主打星：一歲以上混種成犬，免費提供1次認養後基礎健康檢查、犬 隻飼主訓練課程、犬隻行為諮詢服務、飼主飼養管理講座等多重認養好禮！,,2017-06-02,2999-12-31,2017-08-19 22:20:03,2017-06-02 15:20:22,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/ff7973166e504b555b26d29d5ed613ab.png,,,2017/8/20 上午 12:03:21,臺中市南屯區中台路601號,04-23850976,
10606051005001,10605010006,10,91,中途動物醫院,狗,F,MEDIUM,其他黑棕,CHILD,T,N,,,OPEN,我在南屯區 金生動物醫院開放認養 歡迎來電詢問04-23282369,,2017-06-05,2999-12-31,2017-08-19 22:19:50,2017-06-05 09:05:53,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/dd11a046ea43200af59006c5f10b9c5a.png,,,2017/8/20 上午 12:03:21,,,
10606051005007,10605260013,10,91,中途動物醫院,狗,F,MEDIUM,其他黑棕,CHILD,T,N,,,OPEN,我在南屯區 慈愛動物醫院開放認養 歡迎來電詢問04-24716662,,2017-06-05,2999-12-31,2017-08-19 22:19:47,2017-06-05 16:12:08,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/0bab37a331a06b80474acd21a0ff0e8a.png,,,2017/8/20 上午 12:03:21,,,
10507051005006,10506140020,10,91,中途動物醫院,狗,F,MEDIUM,其他黃棕色,CHILD,T,N,,,OPEN,我在大里區 彩虹動物醫院開放認養 歡迎來電詢問04-24823365,,2016-07-05,2999-12-31,2017-08-19 22:19:37,2016-07-05 08:26:43,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/7a4bffad7ff2f183b985645835243afe.png,,,2017/8/20 上午 12:01:32,,,
10606050601010,20170605001,6,61,,狗,F,SMALL,黑,CHILD,T,N,新屋區,,OPEN,,,2017-06-05,2999-12-31,2017-08-19 22:19:24,2017-06-05 17:31:31,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/2c31ae2d702b6f0058abaab73418b502.jpg,,,2017/8/20 上午 12:03:21,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10306261002008,10306050004,10,67,南屯園區,狗,F,MINI,白色,ADULT,T,N,,,OPEN,,,2014-06-26,2999-12-31,2017-08-19 22:18:34,2014-06-26 18:00:11,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/65970dafc69b729613124c04affe810e.png,,,2017/8/19 下午 11:59:34,臺中市南屯區中台路601號,04-23850976,
10404141005003,10403310014,10,91,中途動物醫院,狗,M,MINI,黃白,ADULT,T,N,,,OPEN,我在西區百科動物醫院等待認養~Tel:04-23055172~,,2015-04-14,2999-12-31,2017-08-19 22:18:29,2015-04-14 16:20:33,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/d0674c5307f705ad554858824d82b048.png,,,2017/8/20 上午 12:00:03,,,
10604051005018,10603180011,10,91,中途動物醫院,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在南屯區 慈愛動物醫院開放認養 歡迎來電詢問04-24716662,,2017-04-05,2999-12-31,2017-08-19 22:18:21,2017-04-05 17:16:18,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/3bfcdfba2ad92c759b004b2458af1f9b.png,,,2017/8/20 上午 12:02:55,,,
10605030201004,106050308,2,49,臺北市,狗,M,SMALL,黃,ADULT,F,N,景文街,,OPEN,肛門周圍團塊 ---------------- 我是熊大 這笑容是不是挺迷人的呢～ 我喜歡吃東西 好吃的東西可以讓我馬上坐下XD 我在籠內會比較有戒心 但在籠外我可是會埋頭撒嬌唷 這還不快來動物之家找我！,23787,2017-06-06,2999-12-31,2017-08-19 22:18:16,2017-05-03 14:59:36,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/4f7b484d7d4259e4a1e368783a3efc9b.jpg,,,2017/8/20 上午 12:03:22,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10510181002007,10510050002,10,67,南屯園區,狗,M,MINI,其他灰棕色,ADULT,T,N,,,OPEN,,,2016-10-18,2999-12-31,2017-08-19 22:18:12,2016-10-18 11:33:30,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/8ffd686db1885d9b164d741ef78cddf2.png,,,2017/8/20 上午 12:02:03,臺中市南屯區中台路601號,04-23850976,
10606061005001,10605130007,10,91,中途動物醫院,狗,F,MEDIUM,其他黑棕,CHILD,T,N,,,OPEN,我在大里區 欣欣動物醫院開放認養，Tel:04-22709087,,2017-06-06,2999-12-31,2017-08-19 22:18:08,2017-06-06 11:34:11,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/d0022c8d7e68a2346569ffdbeb9e6003.png,,,2017/8/20 上午 12:03:22,,,
10604071005001,10603220024,10,91,中途動物醫院,狗,F,MEDIUM,其他白棕,CHILD,T,N,,,OPEN,我在南屯區 長春動物醫院開放認養 歡迎來電詢問04-23826639,,2017-04-07,2999-12-31,2017-08-19 22:17:50,2017-04-07 10:34:57,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/96ae5de15ea6b2c261d21c6368e8c69c.png,,,2017/8/20 上午 12:02:56,,,
10302120001006,板橋2012012057,3,50,新北市板橋動物之家,狗,F,MEDIUM,黃褐色,ADULT,F,T,板橋區,,OPEN,,,2014-02-12,2999-12-31,2017-08-19 22:17:47,2014-02-12 16:07:39,新北市板橋區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/50/6f82d2244983b882ba19a1dcafd2ed9a.jpg,,,2017/8/19 下午 11:59:18,新北市板橋區華東路1-9號,02-89662158,
10604100601009,20170409004,6,61,,狗,M,SMALL,白,CHILD,F,N,楊梅區,,OPEN,,,2017-04-10,2999-12-31,2017-08-19 22:17:36,2017-04-10 16:54:35,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/4bf48e7e8990917bc8552a1294b2905f.jpg,,,2017/8/20 上午 12:02:56,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10409171501002,10409171501002,15,71,嘉義市流浪動物收容所,貓,M,MEDIUM,虎斑色,CHILD,N,N,長榮街,,OPEN,,,2015-09-17,2999-12-31,2017-08-19 22:17:26,2015-09-17 15:43:05,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/b45f2d35692a2a49aa2be6b64c89e6c9.jpg,,,2017/8/20 上午 12:00:23,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
10509011002001,10507300005,10,67,南屯園區,狗,F,SMALL,黃白,ADULT,T,N,,,OPEN,雙眼失明、雙後肢無力,,2016-09-01,2999-12-31,2017-08-19 22:17:26,2016-09-01 10:30:46,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/cc9a9cdd985f19310c7f8397a3fa875a.png,,,2017/8/20 上午 12:01:47,臺中市南屯區中台路601號,04-23850976,
10604111701006,0407H1-1,17,75,高雄市壽山站動物保護教育園區,狗,M,SMALL,白,CHILD,N,N,大樹區姑山里,,OPEN,,,2017-04-11,2999-12-31,2017-08-19 22:17:11,2017-04-11 10:09:46,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/90badf20b460b395b6578b7790cba6d8.jpg,,,2017/8/20 上午 12:02:58,高雄市鼓山區萬壽路350號,07-5519059,
10606200601006,20170620006,6,61,,狗,F,MEDIUM,黑,ADULT,N,N,觀音區,,OPEN,,,2017-06-20,2999-12-31,2017-08-19 22:16:17,2017-06-20 17:16:11,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/31ad0941b2eecb9ee53988bac43c28ac.jpg,,,2017/8/20 上午 12:03:24,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10606200601009,20170620009,6,61,,狗,M,MINI,黑,CHILD,F,N,觀音區,,OPEN,,,2017-06-20,2999-12-31,2017-08-19 22:16:10,2017-06-20 17:16:12,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/75401399a41520233ce169990a79fd02.jpg,,,2017/8/20 上午 12:03:24,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10606200601010,20170620010,6,61,,狗,F,MINI,黑,CHILD,F,N,觀音區,,OPEN,,,2017-06-20,2999-12-31,2017-08-19 22:16:04,2017-06-20 17:16:12,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/199ffac99723240f20e4ecc888c1dc5b.jpg,,,2017/8/20 上午 12:03:24,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10606200601011,20170620011,6,61,,狗,M,MINI,黑,CHILD,F,N,觀音區,,OPEN,,,2017-06-20,2999-12-31,2017-08-19 22:15:57,2017-06-20 17:16:12,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/a351a4cbea365ba566af312c9f22c861.jpg,,,2017/8/20 上午 12:03:24,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10606211005001,10605270004,10,91,中途動物醫院,狗,M,MEDIUM,其他灰白,ADULT,T,N,,,OPEN,我在太平區 安生動物醫院開放認養 歡迎來電詢問04-23607399,,2017-06-21,2999-12-31,2017-08-19 22:15:44,2017-06-21 15:57:36,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/feaf7c09879fb7abd2f58829acc0e8a2.png,,,2017/8/20 上午 12:03:24,,,
10606200601016,20170620016,6,61,,狗,F,SMALL,黃,ADULT,N,N,桃園區,,OPEN,,,2017-06-20,2999-12-31,2017-08-19 22:15:36,2017-06-20 17:16:13,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/24276092937ff463554b44d225fc2be2.jpg,,,2017/8/20 上午 12:03:24,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10311281501003,10311281501003,15,71,嘉義市流浪犬收容中心,狗,F,MEDIUM,黑色,CHILD,N,N,盧厝,,OPEN,,,2014-11-28,2999-12-31,2017-08-19 22:15:33,2014-11-28 11:51:27,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/dc58a86d184b02219b031a64968697f9.jpg,,,2017/8/19 下午 11:59:56,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
10606221101003,E8-1060619001,11,69,田尾鄉佳佳動物醫院,狗,M,SMALL,虎斑,CHILD,F,T,埤頭鄉,,OPEN,106年6月19日進入收容所，捕捉拾獲地點：明道大學，即日起開放領養 犬隻位於流浪動物愛心認養小站 - 田尾鄉佳佳動物醫院，歡迎電話洽詢：04-8833766,,2017-06-22,2999-12-31,2017-08-19 22:15:09,2017-06-22 11:17:05,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/12715a8c1f17d5b52a14b55e122fc957.png,,,2017/8/20 上午 12:03:24,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10608151101007,B11-1060815003,11,69,彰化縣流浪狗中途之家,狗,F,MEDIUM,黃色,ADULT,F,T,員林鎮,,OPEN,106年8月15日進入收容所，捕捉拾獲地點：員林市山腳路六段203號，即日起開放領養,,2017-08-15,2999-12-31,2017-08-19 22:15:06,2017-08-15 14:15:09,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/3ad055e5af99ee98e4566d0983dd0d58.png,,,2017/8/20 上午 12:03:34,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10606261002001,10605160011,10,67,南屯園區,狗,M,MEDIUM,黃色,ADULT,T,N,,,OPEN,曾被砍傷而在沒安全感的空間時容易生氣且護食，但安全大空間及外出散步溫柔互動時活潑親人，但需留意太興奮激動時會較粗魯，欲認養時請跟現場人員諮詢其個性。,,2017-06-26,2999-12-31,2017-08-19 22:14:52,2017-06-26 14:37:51,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/35e9c0ec0ae38f4f220cb59b59ca13c8.png,,,2017/8/20 上午 12:03:25,臺中市南屯區中台路601號,04-23850976,
10606260601011,20170625002,6,61,,狗,M,MEDIUM,咖啡,ADULT,T,N,楊梅區,,OPEN,,,2017-06-26,2999-12-31,2017-08-19 22:14:41,2017-06-26 17:13:23,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/6cba1c9dc2b1a8734120f16e785b1b7c.jpg,,,2017/8/20 上午 12:03:25,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10601200601025,20170120025,6,61,,狗,F,SMALL,黑,CHILD,F,N,新屋區,,OPEN,,,2017-01-20,2999-12-31,2017-08-19 22:14:32,2017-01-20 16:21:40,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/b8ad583a0e00600699f45db7536de882.jpg,,,2017/8/20 上午 12:02:35,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10606260601024,20170626008,6,61,,狗,F,SMALL,白,ADULT,T,N,桃園區,,OPEN,,,2017-06-26,2999-12-31,2017-08-19 22:14:27,2017-06-26 17:13:24,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/c7d62c3ebd63c6a9958224e22f48c787.jpg,,,2017/8/20 上午 12:03:25,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10312220501003,1032182,5,78,宜蘭縣流浪動物中途之家,狗,F,BIG,棕,ADULT,N,N,大同寒溪,,OPEN,,,2014-12-22,2999-12-31,2017-08-19 22:14:19,2014-12-22 16:31:30,宜蘭縣流浪動物中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/78/90296275fe9038fb495676c713d661ba.jpg,,,2017/8/19 下午 11:59:58,宜蘭縣五結鄉成興村利寶路60號,039-602350,
10607051005008,10606220019,10,91,中途動物醫院,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在大里區 愛普生動物醫院開放認養 歡迎來電詢問04-24950118,,2017-07-05,2999-12-31,2017-08-19 22:13:52,2017-07-05 15:14:36,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/d1105ec729430c78c4740349aca648bf.png,,,2017/8/20 上午 12:03:26,,,
10403030501001,1040136,5,78,宜蘭縣流浪動物中途之家,狗,F,BIG,黃,ADULT,F,N,南澳澳花村,,OPEN,,,2015-03-03,2999-12-31,2017-08-19 22:13:46,2015-03-03 10:05:54,宜蘭縣流浪動物中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/78/8fcdd0c8fd38c1d860dc5120928f2f9f.jpg,,,2017/8/20 上午 12:00:00,宜蘭縣五結鄉成興村利寶路60號,039-602350,
